transaction_id,customer_id,product_id,product_category,amount,date
573,83,74455,office equipment,6512.44,16-5-2024
574,86,72695,toys and hobbies,1541.59,19-5-2024
575,65,32384,health and wellness,528.53,23-2-2024
576,78,704,fashion and apparel,2756.84,4-4-2024
577,96,70647,digital services,2908.35,21-2-2024
578,4,73739,drink,7717.42,1-9-2024
579,52,76948,toys and hobbies,4091.66,13-10-2024
580,12,18960,food and beverage,5288.6,2-1-2024
581,4,16431,pet products,1640.56,6-7-2024
582,27,96236,electronics,8551.77,22-1-2024
583,12,60646,pet products,4814.72,27-4-2024
584,32,78525,toys and hobbies,4800.74,9-3-2024
585,5,13255,furniture and decor,1360.76,27-6-2024
586,46,85141,drink,7381.15,15-3-2024
587,15,58946,office equipment,3363.8,21-9-2024
588,14,15072,toys and hobbies,8734.53,8-6-2024
589,42,44556,food and beverage,9569.54,23-8-2024
590,44,5859,drink,5800.67,23-3-2024
591,19,58946,office equipment,3363.8,6-3-2024
592,58,57269,office equipment,2136.76,1-4-2024
593,23,43208,toys and hobbies,5567.14,4-1-2024
594,21,42177,toys and hobbies,3896.39,5-3-2024
595,15,48514,food and beverage,820.88,20-3-2024
596,73,41373,furniture and decor,5762.36,24-2-2024
597,20,58642,cosmetics and bodycare,2898.52,16-3-2024
598,29,80016,drink,103.49,2-11-2024
599,69,35252,fashion and apparel,1698.16,15-9-2024
600,38,18900,electronics,409.6,7-6-2024
601,44,43208,toys and hobbies,5567.14,13-11-2024
602,46,24423,media,2451.03,16-8-2024
603,26,93476,media,9672.51,26-6-2024
604,54,92796,health and wellness,960.56,5-6-2024
605,93,74658,food and beverage,385.82,14-8-2024
606,34,48495,electronics,2600.9,21-9-2024
607,89,34050,drink,7027.32,12-10-2024
608,37,14183,electronics,2577.89,3-8-2024
609,48,27732,digital services,5217.49,2-3-2024
610,62,8015,furniture and decor,4778.12,27-12-2024
611,13,52765,health and wellness,4760.14,16-9-2024
612,94,91685,shoes,7026.35,19-3-2024
613,88,41373,furniture and decor,5762.36,14-6-2024
614,57,28950,drink,649.64,19-6-2024
615,55,52765,health and wellness,4760.14,19-12-2024
616,67,39338,media,2165.73,20-5-2024
617,76,13656,health and wellness,7992.03,12-4-2024
618,88,52980,electronics,2850.43,14-6-2024
619,73,14274,health and wellness,8557.9,12-6-2024
620,30,62770,digital services,5997.52,24-5-2024
621,9,2457,shoes,3881.13,7-7-2024
622,63,51561,drink,1324.58,22-1-2024
623,3,7658,shoes,9051.92,5-8-2024
624,79,33724,shoes,5292.57,16-10-2024
625,16,90572,shoes,484.25,14-3-2024
626,97,64452,furniture and decor,3402.8,26-4-2024
627,70,37549,shoes,1989.48,25-5-2024
628,74,68951,furniture and decor,2985.47,1-10-2024
629,90,88395,food and beverage,877.62,22-12-2024
630,76,74116,electronics,3766.51,4-5-2024
631,31,92238,furniture and decor,999.52,10-2-2024
632,16,58635,cosmetics and bodycare,5665.59,13-2-2024
633,78,7473,food and beverage,503.25,23-9-2024
634,87,4785,media,4448.27,9-3-2024
635,14,76406,food and beverage,3380.89,25-2-2024
636,24,41503,electronics,8293.5,27-3-2024
637,5,43109,food and beverage,8444.8,8-6-2024
638,39,58994,digital services,7920.42,11-7-2024
639,64,32686,health and wellness,9208.49,12-6-2024
640,61,51533,cosmetics and bodycare,9586.05,12-10-2024
641,51,61404,media,9127.1,9-1-2024
642,47,55624,toys and hobbies,4175.43,3-8-2024
643,100,56294,furniture and decor,5687.56,13-11-2024
644,67,13656,health and wellness,7992.03,11-2-2024
645,58,27602,fashion and apparel,2349.18,19-1-2024
646,16,54004,toys and hobbies,787.86,19-8-2024
647,38,76308,digital services,5962.23,10-11-2024
648,91,71346,office equipment,9397.82,5-9-2024
649,57,74455,office equipment,6512.44,18-4-2024
650,35,83520,health and wellness,7668.78,17-11-2024
651,99,18900,electronics,409.6,16-10-2024
652,51,43857,media,4305.34,18-10-2024
653,56,73847,media,3636.56,5-11-2024
654,34,93198,media,4091.89,2-5-2024
655,1,42348,cosmetics and bodycare,6358.88,25-1-2024
656,98,22894,health and wellness,1062.93,3-2-2024
657,6,19711,digital services,9988.68,14-3-2024
658,91,70884,toys and hobbies,7705.78,18-10-2024
659,62,7867,drink,1359.57,27-11-2024
660,68,96852,media,844.61,4-6-2024
661,73,88541,furniture and decor,8216.9,10-8-2024
662,17,72649,electronics,3684.35,27-6-2024
663,50,83223,office equipment,7214.11,10-5-2024
664,86,64597,furniture and decor,1626.79,8-1-2024
665,82,55041,toys and hobbies,2075.15,19-10-2024
666,43,21732,shoes,3532.97,24-4-2024
667,88,6363,fashion and apparel,7396.74,25-8-2024
668,19,61653,health and wellness,3819.39,1-9-2024
669,86,62401,office equipment,4068.73,11-7-2024
670,27,95343,media,8391.96,1-10-2024
671,50,6249,fashion and apparel,4855.83,27-2-2024
672,97,24642,media,2137.82,21-7-2024
673,9,71796,drink,2486.91,2-12-2024
674,72,60048,toys and hobbies,199.24,14-3-2024
675,10,4282,pet products,4886.27,14-12-2024
676,14,37429,media,4077.91,3-12-2024
677,93,63431,toys and hobbies,3619.02,8-2-2024
678,49,23963,media,8168.54,19-10-2024
679,22,1209,shoes,478.86,10-8-2024
680,64,53607,fashion and apparel,5104.46,14-2-2024
681,69,62782,drink,5980.61,25-8-2024
682,56,98085,shoes,8372.65,14-9-2024
683,34,57251,toys and hobbies,5912.95,2-10-2024
684,47,2457,shoes,3881.13,3-3-2024
685,56,98974,drink,7893.41,6-10-2024
686,10,67969,fashion and apparel,309.65,2-6-2024
687,11,88887,pet products,2662.98,20-3-2024
688,81,79778,office equipment,1891.98,14-12-2024
689,79,97262,cosmetics and bodycare,4590.06,10-6-2024
690,94,94561,fashion and apparel,2653.97,1-5-2024
691,52,96236,electronics,8551.77,13-5-2024
692,20,65665,health and wellness,2006.83,10-5-2024
693,28,96477,media,5192.38,8-7-2024
694,71,13255,furniture and decor,1360.76,16-8-2024
695,64,80016,drink,103.49,13-11-2024
696,40,11577,furniture and decor,1787.61,27-4-2024
697,17,50308,cosmetics and bodycare,3812.34,13-11-2024
698,7,7153,health and wellness,5211.84,3-1-2024
699,85,70647,digital services,2908.35,26-8-2024
700,65,88841,cosmetics and bodycare,4472.62,24-8-2024
701,49,1457,shoes,4674.26,17-2-2024
702,32,85405,media,1356.67,28-2-2024
703,81,34159,pet products,2828.5,18-9-2024
704,5,74789,food and beverage,9459.34,23-7-2024
705,41,98974,drink,7893.41,14-10-2024
706,25,12169,food and beverage,2932.69,16-8-2024
707,65,19711,digital services,9988.68,19-1-2024
708,96,92690,media,6905.61,9-1-2024
709,56,27602,fashion and apparel,2349.18,9-3-2024
710,37,65666,food and beverage,6664.01,3-5-2024
711,40,31041,digital services,8095.97,8-10-2024
712,20,22406,drink,8822.3,11-5-2024
713,98,89940,office equipment,7289.57,22-11-2024
714,13,16871,electronics,9007.42,13-3-2024
715,76,17885,health and wellness,2889.51,24-4-2024
716,26,71236,electronics,242.44,18-4-2024
717,74,71562,food and beverage,9866.0,21-11-2024
718,21,14547,digital services,8389.13,7-9-2024
719,66,56550,cosmetics and bodycare,5780.79,9-5-2024
720,20,28748,media,4584.7,13-12-2024
721,3,2457,shoes,3881.13,13-9-2024
722,5,7987,food and beverage,8714.61,26-9-2024
723,85,15285,food and beverage,8637.51,23-7-2024
724,47,74217,fashion and apparel,6906.96,24-11-2024
725,24,48478,media,6249.79,3-1-2024
726,6,47194,pet products,1547.75,19-8-2024
727,84,87282,fashion and apparel,5676.42,11-6-2024
728,76,99313,shoes,7585.83,11-1-2024
729,27,87240,office equipment,5249.94,4-9-2024
730,21,27727,food and beverage,4025.54,28-1-2024
731,80,72695,toys and hobbies,1541.59,22-8-2024
732,100,33002,media,6515.46,19-4-2024
733,81,16339,office equipment,4601.69,18-7-2024
734,54,90467,drink,8410.82,14-8-2024
735,54,95258,drink,3530.21,3-8-2024
736,50,89763,furniture and decor,7963.78,25-10-2024
737,3,5782,office equipment,1068.19,15-3-2024
738,86,29828,shoes,562.52,15-12-2024
739,51,48064,health and wellness,2150.59,12-10-2024
740,68,75443,fashion and apparel,8896.82,11-1-2024
741,74,10838,furniture and decor,7160.51,18-6-2024
742,69,52341,office equipment,4335.95,5-7-2024
743,64,80455,shoes,6566.7,15-3-2024
744,82,71796,drink,2486.91,15-1-2024
745,3,16339,office equipment,4601.69,26-4-2024
746,43,37161,media,2216.92,12-2-2024
747,54,76406,food and beverage,3380.89,22-3-2024
748,77,56101,fashion and apparel,7312.11,25-5-2024
749,81,8836,office equipment,3265.33,26-6-2024
750,13,38352,cosmetics and bodycare,9929.81,3-2-2024
751,90,43208,toys and hobbies,5567.14,6-3-2024
752,97,43057,office equipment,1955.52,4-1-2024
753,58,91854,shoes,2128.57,6-8-2024
754,2,1000,cosmetics and bodycare,385.95,2-4-2024
755,87,94034,cosmetics and bodycare,8453.43,2-11-2024
756,12,41894,toys and hobbies,5270.85,12-12-2024
757,96,91371,media,6089.22,24-12-2024
758,47,83520,health and wellness,7668.78,10-4-2024
759,29,77393,health and wellness,6563.45,23-7-2024
760,54,72394,electronics,4049.86,12-4-2024
761,97,76124,pet products,3105.41,26-4-2024
762,21,7913,toys and hobbies,2642.84,23-11-2024
763,91,62392,drink,4454.94,15-5-2024
764,29,90866,drink,997.37,23-6-2024
765,86,58642,cosmetics and bodycare,2898.52,8-3-2024
766,12,99893,health and wellness,9021.77,22-11-2024
767,60,15065,drink,2052.89,2-12-2024
768,90,57615,electronics,3271.01,17-4-2024
769,10,3429,toys and hobbies,8440.03,1-4-2024
770,45,48175,food and beverage,4093.41,24-4-2024
771,64,82895,toys and hobbies,1288.34,25-9-2024
772,71,15338,toys and hobbies,4269.32,25-11-2024
773,97,30208,shoes,6208.42,16-4-2024
774,60,66889,media,7954.08,16-1-2024
775,55,46299,electronics,8276.49,1-12-2024
776,64,40930,shoes,6163.85,22-12-2024
777,50,65186,electronics,5575.59,8-8-2024
778,87,91737,health and wellness,9663.31,18-7-2024
779,60,28713,fashion and apparel,6732.89,12-1-2024
780,74,18317,electronics,5399.83,3-4-2024
781,67,18269,shoes,7489.49,4-8-2024
782,76,36614,shoes,5885.67,24-8-2024
783,92,5433,fashion and apparel,778.28,5-9-2024
784,69,80751,food and beverage,6892.56,17-4-2024
785,3,32384,health and wellness,528.53,27-2-2024
786,63,35150,fashion and apparel,6618.62,9-9-2024
787,32,45928,media,444.74,4-2-2024
788,69,91371,media,6089.22,23-12-2024
789,37,62653,furniture and decor,2623.5,6-4-2024
790,98,78445,food and beverage,7417.4,26-9-2024
791,99,38984,health and wellness,6171.45,2-3-2024
792,52,72394,electronics,4049.86,25-1-2024
793,13,28002,food and beverage,1675.3,28-3-2024
794,49,4590,furniture and decor,2020.71,1-4-2024
795,19,958,shoes,2584.83,21-10-2024
796,54,71796,drink,2486.91,22-11-2024
797,96,60646,pet products,4814.72,4-4-2024
798,37,6363,electronics,1094.18,4-6-2024
799,62,19236,cosmetics and bodycare,5554.47,15-9-2024
800,80,13656,health and wellness,7992.03,6-10-2024
801,78,71398,media,2339.69,13-3-2024
802,33,14382,furniture and decor,9083.56,16-8-2024
803,68,23214,health and wellness,4944.39,11-9-2024
804,44,12923,food and beverage,5350.41,17-12-2024
805,5,48064,health and wellness,2150.59,10-3-2024
806,79,84790,drink,3741.68,15-4-2024
807,58,15937,cosmetics and bodycare,2242.23,15-1-2024
808,46,19711,digital services,9988.68,23-2-2024
809,77,99234,pet products,5447.4,4-9-2024
810,86,54273,drink,2554.98,1-4-2024
811,87,76743,cosmetics and bodycare,7846.34,17-4-2024
812,21,32418,food and beverage,9419.37,9-6-2024
813,96,52219,electronics,3116.36,23-1-2024
814,94,13255,furniture and decor,1360.76,1-3-2024
815,17,41508,digital services,4456.73,10-3-2024
816,54,76585,media,9514.61,26-8-2024
817,40,42177,toys and hobbies,3896.39,17-12-2024
818,8,92708,health and wellness,4522.36,23-12-2024
819,51,53200,furniture and decor,6476.55,2-8-2024
820,55,7888,digital services,2669.87,7-10-2024
821,9,50893,food and beverage,4998.42,5-5-2024
822,59,9981,health and wellness,7244.84,3-7-2024
823,99,70630,furniture and decor,2220.27,20-7-2024
824,97,46792,electronics,4799.09,4-10-2024
825,53,78439,digital services,2162.4,23-3-2024
826,15,13318,fashion and apparel,7606.82,28-7-2024
827,79,55624,toys and hobbies,4175.43,15-2-2024
828,46,7996,furniture and decor,1340.83,10-8-2024
829,12,5183,fashion and apparel,609.16,5-3-2024
830,73,14883,health and wellness,3319.78,4-6-2024
831,6,76124,pet products,3105.41,5-12-2024
832,56,85800,office equipment,3888.94,22-11-2024
833,59,54140,pet products,4325.1,26-8-2024
834,89,84686,fashion and apparel,5831.15,23-12-2024
835,30,95443,furniture and decor,497.43,17-5-2024
836,92,22660,furniture and decor,822.8,21-10-2024
837,65,37629,office equipment,8355.44,22-1-2024
838,72,90609,food and beverage,266.45,22-6-2024
839,57,384,health and wellness,4009.05,18-4-2024
840,42,41856,digital services,6317.5,8-4-2024
841,100,14020,cosmetics and bodycare,3510.76,22-7-2024
842,18,30208,shoes,6208.42,15-11-2024
843,49,63344,media,3766.02,3-6-2024
844,48,49915,toys and hobbies,7265.5,19-2-2024
845,26,20779,shoes,4650.87,23-2-2024
846,62,33786,media,253.89,15-2-2024
847,5,76896,shoes,4441.6,20-4-2024
848,78,21577,furniture and decor,8300.13,13-12-2024
849,7,78115,furniture and decor,7075.47,22-3-2024
850,74,16000,shoes,4707.23,6-2-2024
851,69,90959,fashion and apparel,2428.84,4-6-2024
852,86,20846,health and wellness,9018.0,13-4-2024
853,89,78613,fashion and apparel,3268.56,4-4-2024
854,37,74789,food and beverage,9459.34,27-7-2024
855,54,20516,electronics,8755.21,19-12-2024
856,91,42521,furniture and decor,6595.46,16-8-2024
857,82,79763,toys and hobbies,6142.12,15-11-2024
858,57,46839,furniture and decor,9604.74,21-11-2024
859,88,81906,office equipment,7121.18,4-9-2024
860,16,80544,drink,7688.15,28-6-2024
861,32,37629,office equipment,8355.44,10-2-2024
862,56,32186,shoes,1417.14,1-10-2024
863,27,97262,cosmetics and bodycare,4590.06,3-3-2024
864,90,15338,toys and hobbies,4269.32,10-7-2024
865,45,12002,drink,3118.43,20-5-2024
866,30,9925,health and wellness,4410.38,6-9-2024
867,23,7987,food and beverage,8714.61,11-3-2024
868,81,4590,furniture and decor,2020.71,18-7-2024
869,49,33283,office equipment,1746.37,18-5-2024
870,49,8205,digital services,829.05,28-3-2024
871,6,81906,office equipment,7121.18,8-10-2024
872,78,72946,health and wellness,5513.46,28-6-2024
873,26,40408,electronics,553.13,1-1-2024
874,90,1457,shoes,4674.26,1-9-2024
875,88,3983,food and beverage,8237.39,6-9-2024
876,1,39204,pet products,4263.72,21-4-2024
877,62,57066,cosmetics and bodycare,3204.52,15-2-2024
878,31,83634,digital services,436.74,10-2-2024
879,53,89920,cosmetics and bodycare,1491.06,23-7-2024
880,50,36609,media,4321.53,18-12-2024
881,24,5166,electronics,8356.04,10-4-2024
882,31,61840,shoes,4391.13,16-9-2024
883,44,40061,office equipment,4891.61,6-4-2024
884,52,46105,media,3855.88,13-9-2024
885,45,55624,toys and hobbies,4175.43,12-10-2024
886,58,41824,electronics,3511.14,20-8-2024
887,16,14962,fashion and apparel,5080.44,25-4-2024
888,91,20255,electronics,7063.32,22-3-2024
889,93,48495,electronics,2600.9,8-12-2024
890,65,91737,health and wellness,9663.31,23-1-2024
891,5,99429,digital services,4333.55,6-10-2024
892,97,71013,office equipment,6768.21,11-3-2024
893,56,71562,food and beverage,9866.0,16-11-2024
894,78,11475,office equipment,1603.03,12-10-2024
895,25,25473,office equipment,3126.43,23-3-2024
896,92,15260,media,4443.49,27-1-2024
897,88,16972,furniture and decor,6957.59,25-5-2024
898,13,43208,toys and hobbies,5567.14,8-10-2024
899,32,69200,media,1696.93,21-3-2024
900,91,94234,media,6030.13,26-5-2024
901,94,91109,health and wellness,2650.03,20-9-2024
902,1,18085,office equipment,154.41,22-8-2024
903,61,71666,drink,8085.4,1-7-2024
904,85,18960,food and beverage,5288.6,2-7-2024
905,62,32770,health and wellness,6412.85,9-7-2024
906,95,17266,cosmetics and bodycare,7727.52,26-2-2024
907,34,70158,shoes,6673.05,24-3-2024
908,91,15212,food and beverage,1055.75,19-7-2024
909,50,56294,furniture and decor,5687.56,23-9-2024
910,27,81228,health and wellness,5493.45,4-2-2024
911,56,98992,office equipment,1177.88,6-2-2024
912,54,14166,health and wellness,4053.78,18-10-2024
913,78,52980,electronics,2850.43,13-11-2024
914,56,44509,electronics,8918.98,6-10-2024
915,27,84686,fashion and apparel,5831.15,7-10-2024
916,28,32057,toys and hobbies,2662.84,16-1-2024
917,12,27977,pet products,6820.54,12-4-2024
918,28,78605,health and wellness,7198.14,28-9-2024
919,68,7658,shoes,9051.92,12-11-2024
920,58,21732,shoes,3532.97,27-12-2024
921,8,51062,fashion and apparel,7850.29,25-11-2024
922,26,9169,health and wellness,9347.67,5-6-2024
923,17,25084,health and wellness,1296.08,16-5-2024
924,86,75806,cosmetics and bodycare,8400.2,9-5-2024
925,32,4589,digital services,7083.27,14-12-2024
926,38,41894,toys and hobbies,5270.85,23-4-2024
927,75,69302,cosmetics and bodycare,8192.48,11-2-2024
928,99,39338,media,2165.73,21-8-2024
929,66,46105,media,3855.88,5-12-2024
930,20,52571,fashion and apparel,2461.93,7-11-2024
931,51,98331,drink,3541.98,14-5-2024
932,19,97861,shoes,2797.17,2-6-2024
933,57,99429,digital services,4333.55,1-4-2024
934,57,46299,electronics,8276.49,14-11-2024
935,76,28751,digital services,3567.93,11-6-2024
936,14,72206,drink,5508.81,18-10-2024
937,64,9934,pet products,5532.56,6-11-2024
938,15,71796,drink,2486.91,6-2-2024
939,78,37635,drink,3263.84,17-8-2024
940,74,72711,health and wellness,288.23,26-7-2024
941,82,98992,office equipment,1177.88,4-3-2024
942,13,94505,furniture and decor,7162.63,4-2-2024
943,83,1000,cosmetics and bodycare,385.95,7-6-2024
944,56,21732,shoes,3532.97,12-10-2024
945,51,23774,office equipment,4931.24,23-10-2024
946,46,95577,electronics,3970.6,21-10-2024
947,9,18704,food and beverage,2820.35,15-11-2024
948,14,595,toys and hobbies,8189.94,10-4-2024
949,58,23774,office equipment,4931.24,11-10-2024
950,93,88983,cosmetics and bodycare,9100.11,15-2-2024
951,25,81588,digital services,6414.75,14-3-2024
952,76,37582,shoes,349.74,20-8-2024
953,85,97480,electronics,9145.45,4-5-2024
954,77,37256,health and wellness,9952.24,3-6-2024
955,24,62676,drink,448.85,17-8-2024
956,76,97480,electronics,9145.45,3-11-2024
957,51,28571,cosmetics and bodycare,1784.59,17-5-2024
958,36,74116,electronics,3766.51,18-11-2024
959,26,47877,digital services,1944.74,8-6-2024
960,54,5859,drink,5800.67,1-12-2024
961,21,49294,office equipment,3562.9,18-3-2024
962,68,7146,food and beverage,2597.71,20-6-2024
963,95,53009,food and beverage,7045.62,28-6-2024
964,19,21946,health and wellness,8930.05,9-5-2024
965,35,41373,furniture and decor,5762.36,21-1-2024
966,13,54140,pet products,4325.1,11-9-2024
967,2,91854,shoes,2128.57,13-4-2024
968,34,89454,health and wellness,2261.15,10-12-2024
969,30,89258,cosmetics and bodycare,1380.14,18-2-2024
970,75,10521,cosmetics and bodycare,2356.57,14-12-2024
971,27,86924,cosmetics and bodycare,7829.33,1-4-2024
972,66,7473,food and beverage,503.25,10-4-2024
